32 3 [3,5,7] 1 25 EXCEPTION
32 3 [3,5,7] 1 50 EXCEPTION
32 3 [3,5,7] 2 10 EXCEPTION
32 3 [3,5,7] 2 25 EXCEPTION
32 3 [3,5,7] 2 50 EXCEPTION
32 3 [3,5,7] 3 10 EXCEPTION
32 3 [3,5,7] 3 25 EXCEPTION
32 3 [3,5,7] 3 50 EXCEPTION
16 1 [3,7,5] 1 10 0.7325000166893005
16 1 [3,7,5] 1 25 0.7475000023841858
16 1 [3,7,5] 1 50 0.7670000195503235
16 1 [3,7,5] 2 10 0.7264999747276306
16 1 [3,7,5] 2 25 0.749750018119812
16 1 [3,7,5] 2 50 0.7717499732971191
16 1 [3,7,5] 3 10 0.7227500081062317
16 1 [3,7,5] 3 25 0.765500009059906
16 1 [3,7,5] 3 50 0.7595000267028809
24 1 [3,7,5] 1 10 0.7377499938011169
24 1 [3,7,5] 1 25 0.7785000205039978
24 1 [3,7,5] 1 50 0.7745000123977661
24 1 [3,7,5] 2 10 0.746999979019165
24 1 [3,7,5] 2 25 0.7670000195503235
24 1 [3,7,5] 2 50 0.7705000042915344
24 1 [3,7,5] 3 10 0.6924999952316284
24 1 [3,7,5] 3 25 0.7724999785423279
24 1 [3,7,5] 3 50 0.7839999794960022
32 1 [3,7,5] 1 10 0.6997500061988831
32 1 [3,7,5] 1 25 0.7667499780654907
32 1 [3,7,5] 1 50 0.7612500190734863
32 1 [3,7,5] 2 10 0.7457500100135803
32 1 [3,7,5] 2 25 0.7745000123977661
32 1 [3,7,5] 2 50 0.784250020980835
32 1 [3,7,5] 3 10 0.746999979019165
32 1 [3,7,5] 3 25 0.7822499871253967
32 1 [3,7,5] 3 50 0.7699999809265137
16 2 [3,7,5] 1 10 0.7182499766349792
16 2 [3,7,5] 1 25 0.8019999861717224
16 2 [3,7,5] 1 50 0.7907500267028809
16 2 [3,7,5] 2 10 0.71875
16 2 [3,7,5] 2 25 0.7927500009536743
16 2 [3,7,5] 2 50 0.8044999837875366
16 2 [3,7,5] 3 10 0.7077500224113464
16 2 [3,7,5] 3 25 0.8037499785423279
16 2 [3,7,5] 3 50 0.8025000095367432
24 2 [3,7,5] 1 10 0.7444999814033508
24 2 [3,7,5] 1 25 0.8302500247955322
24 2 [3,7,5] 1 50 0.8252500295639038
24 2 [3,7,5] 2 10 0.7552499771118164
24 2 [3,7,5] 2 25 0.7954999804496765
24 2 [3,7,5] 2 50 0.8180000185966492
24 2 [3,7,5] 3 10 0.7957500219345093
24 2 [3,7,5] 3 25 0.8087499737739563
24 2 [3,7,5] 3 50 0.7730000019073486
32 2 [3,7,5] 1 10 0.7900000214576721
32 2 [3,7,5] 1 25 0.8080000281333923
32 2 [3,7,5] 1 50 0.8287500143051147
32 2 [3,7,5] 2 10 0.7670000195503235
32 2 [3,7,5] 2 25 0.8220000267028809
32 2 [3,7,5] 2 50 0.8205000162124634
32 2 [3,7,5] 3 10 0.6949999928474426
32 2 [3,7,5] 3 25 0.8115000128746033
32 2 [3,7,5] 3 50 0.8130000233650208
16 3 [3,7,5] 1 10 EXCEPTION
16 3 [3,7,5] 1 25 EXCEPTION
16 3 [3,7,5] 1 50 EXCEPTION
16 3 [3,7,5] 2 10 EXCEPTION
16 3 [3,7,5] 2 25 EXCEPTION
16 3 [3,7,5] 2 50 EXCEPTION
16 3 [3,7,5] 3 10 EXCEPTION
16 3 [3,7,5] 3 25 EXCEPTION
16 3 [3,7,5] 3 50 EXCEPTION
24 3 [3,7,5] 1 10 EXCEPTION
24 3 [3,7,5] 1 25 EXCEPTION
24 3 [3,7,5] 1 50 EXCEPTION
24 3 [3,7,5] 2 10 EXCEPTION
24 3 [3,7,5] 2 25 EXCEPTION
24 3 [3,7,5] 2 50 EXCEPTION
24 3 [3,7,5] 3 10 EXCEPTION
24 3 [3,7,5] 3 25 EXCEPTION
24 3 [3,7,5] 3 50 EXCEPTION
32 3 [3,7,5] 1 10 EXCEPTION
32 3 [3,7,5] 1 25 EXCEPTION
32 3 [3,7,5] 1 50 EXCEPTION
32 3 [3,7,5] 2 10 EXCEPTION
32 3 [3,7,5] 2 25 EXCEPTION
32 3 [3,7,5] 2 50 EXCEPTION
32 3 [3,7,5] 3 10 EXCEPTION
32 3 [3,7,5] 3 25 EXCEPTION
32 3 [3,7,5] 3 50 EXCEPTION
16 1 [5,3,7] 1 10 0.7214999794960022
16 1 [5,3,7] 1 25 0.7542499899864197
16 1 [5,3,7] 1 50 0.7714999914169312
16 1 [5,3,7] 2 10 0.7212499976158142
16 1 [5,3,7] 2 25 0.7037500143051147
16 1 [5,3,7] 2 50 0.7772499918937683
16 1 [5,3,7] 3 10 0.7475000023841858
16 1 [5,3,7] 3 25 0.765999972820282
16 1 [5,3,7] 3 50 0.768750011920929
24 1 [5,3,7] 1 10 0.7537500262260437
24 1 [5,3,7] 1 25 0.7804999947547913
24 1 [5,3,7] 1 50 0.7829999923706055
24 1 [5,3,7] 2 10 0.7302500009536743
24 1 [5,3,7] 2 25 0.7599999904632568
24 1 [5,3,7] 2 50 0.7799999713897705
24 1 [5,3,7] 3 10 0.7432500123977661
24 1 [5,3,7] 3 25 0.7914999723434448
24 1 [5,3,7] 3 50 0.7692499756813049
32 1 [5,3,7] 1 10 0.7620000243186951
32 1 [5,3,7] 1 25 0.7962499856948853
32 1 [5,3,7] 1 50 0.7712500095367432
32 1 [5,3,7] 2 10 0.7677500247955322
32 1 [5,3,7] 2 25 0.7730000019073486
32 1 [5,3,7] 2 50 0.7607499957084656
32 1 [5,3,7] 3 10 0.25
32 1 [5,3,7] 3 25 0.781499981880188
32 1 [5,3,7] 3 50 0.7697499990463257
16 2 [5,3,7] 1 10 0.749750018119812
16 2 [5,3,7] 1 25 0.7994999885559082
16 2 [5,3,7] 1 50 0.8097500205039978
16 2 [5,3,7] 2 10 0.7300000190734863
16 2 [5,3,7] 2 25 0.7672500014305115
16 2 [5,3,7] 2 50 0.8100000023841858
16 2 [5,3,7] 3 10 0.7335000038146973
16 2 [5,3,7] 3 25 0.8015000224113464
16 2 [5,3,7] 3 50 0.8052499890327454
24 2 [5,3,7] 1 10 0.7544999718666077
24 2 [5,3,7] 1 25 0.8247500061988831
24 2 [5,3,7] 1 50 0.8174999952316284
24 2 [5,3,7] 2 10 0.7697499990463257
24 2 [5,3,7] 2 25 0.8197500109672546
24 2 [5,3,7] 2 50 0.8117499947547913
24 2 [5,3,7] 3 10 0.7020000219345093
24 2 [5,3,7] 3 25 0.8205000162124634
24 2 [5,3,7] 3 50 0.8205000162124634
32 2 [5,3,7] 1 10 0.7837499976158142
32 2 [5,3,7] 1 25 0.8222500085830688
32 2 [5,3,7] 1 50 0.8205000162124634
32 2 [5,3,7] 2 10 0.8072500228881836
32 2 [5,3,7] 2 25 0.8322499990463257
32 2 [5,3,7] 2 50 0.8209999799728394
32 2 [5,3,7] 3 10 0.7854999899864197
32 2 [5,3,7] 3 25 0.8230000138282776
32 2 [5,3,7] 3 50 0.8264999985694885
16 3 [5,3,7] 1 10 EXCEPTION
16 3 [5,3,7] 1 25 EXCEPTION
16 3 [5,3,7] 1 50 EXCEPTION
16 3 [5,3,7] 2 10 EXCEPTION
16 3 [5,3,7] 2 25 EXCEPTION
16 3 [5,3,7] 2 50 EXCEPTION
16 3 [5,3,7] 3 10 EXCEPTION
16 3 [5,3,7] 3 25 EXCEPTION
16 3 [5,3,7] 3 50 EXCEPTION
24 3 [5,3,7] 1 10 EXCEPTION
24 3 [5,3,7] 1 25 EXCEPTION
24 3 [5,3,7] 1 50 EXCEPTION
24 3 [5,3,7] 2 10 EXCEPTION
24 3 [5,3,7] 2 25 EXCEPTION
24 3 [5,3,7] 2 50 EXCEPTION
24 3 [5,3,7] 3 10 EXCEPTION
24 3 [5,3,7] 3 25 EXCEPTION
24 3 [5,3,7] 3 50 EXCEPTION
32 3 [5,3,7] 1 10 EXCEPTION
32 3 [5,3,7] 1 25 EXCEPTION
32 3 [5,3,7] 1 50 EXCEPTION
32 3 [5,3,7] 2 10 EXCEPTION
32 3 [5,3,7] 2 25 EXCEPTION
32 3 [5,3,7] 2 50 EXCEPTION
32 3 [5,3,7] 3 10 EXCEPTION
32 3 [5,3,7] 3 25 EXCEPTION
32 3 [5,3,7] 3 50 EXCEPTION
16 1 [5,7,3] 1 10 0.734000027179718
16 1 [5,7,3] 1 25 0.7549999952316284
16 1 [5,7,3] 1 50 0.7739999890327454
16 1 [5,7,3] 2 10 0.7179999947547913
16 1 [5,7,3] 2 25 0.7767500281333923
16 1 [5,7,3] 2 50 0.7714999914169312
16 1 [5,7,3] 3 10 0.6894999742507935
16 1 [5,7,3] 3 25 0.7599999904632568
16 1 [5,7,3] 3 50 0.781000018119812
24 1 [5,7,3] 1 10 0.7384999990463257
24 1 [5,7,3] 1 25 0.7772499918937683
24 1 [5,7,3] 1 50 0.7749999761581421
24 1 [5,7,3] 2 10 0.731249988079071
24 1 [5,7,3] 2 25 0.7437499761581421
24 1 [5,7,3] 2 50 0.7770000100135803
24 1 [5,7,3] 3 10 0.6807500123977661
24 1 [5,7,3] 3 25 0.7720000147819519
24 1 [5,7,3] 3 50 0.7742499709129333
32 1 [5,7,3] 1 10 0.7440000176429749
32 1 [5,7,3] 1 25 0.7737500071525574
32 1 [5,7,3] 1 50 0.7850000262260437
32 1 [5,7,3] 2 10 0.7335000038146973
32 1 [5,7,3] 2 25 0.25
32 1 [5,7,3] 2 50 0.7767500281333923
32 1 [5,7,3] 3 10 0.7360000014305115
32 1 [5,7,3] 3 25 0.7829999923706055
32 1 [5,7,3] 3 50 0.7770000100135803
16 2 [5,7,3] 1 10 0.7475000023841858
16 2 [5,7,3] 1 25 0.8052499890327454
16 2 [5,7,3] 1 50 0.8022500276565552
16 2 [5,7,3] 2 10 0.6930000185966492
16 2 [5,7,3] 2 25 0.784500002861023
16 2 [5,7,3] 2 50 0.8044999837875366
16 2 [5,7,3] 3 10 0.7372499704360962
16 2 [5,7,3] 3 25 0.7867500185966492
16 2 [5,7,3] 3 50 0.8029999732971191
24 2 [5,7,3] 1 10 0.778249979019165
24 2 [5,7,3] 1 25 0.8152499794960022
24 2 [5,7,3] 1 50 0.8015000224113464
24 2 [5,7,3] 2 10 0.7682499885559082
24 2 [5,7,3] 2 25 0.8224999904632568
24 2 [5,7,3] 2 50 0.8195000290870667
24 2 [5,7,3] 3 10 0.7192500233650208
24 2 [5,7,3] 3 25 0.8192499876022339
24 2 [5,7,3] 3 50 0.8115000128746033
32 2 [5,7,3] 1 10 0.7837499976158142
32 2 [5,7,3] 1 25 0.8224999904632568
32 2 [5,7,3] 1 50 0.8292499780654907
32 2 [5,7,3] 2 10 0.7839999794960022
32 2 [5,7,3] 2 25 0.809249997138977
32 2 [5,7,3] 2 50 0.8109999895095825
32 2 [5,7,3] 3 10 0.7292500138282776
32 2 [5,7,3] 3 25 0.8190000057220459
32 2 [5,7,3] 3 50 0.8165000081062317
16 3 [5,7,3] 1 10 0.7415000200271606
16 3 [5,7,3] 1 25 0.8180000185966492
16 3 [5,7,3] 1 50 0.8019999861717224
16 3 [5,7,3] 2 10 0.7462499737739563
16 3 [5,7,3] 2 25 0.781499981880188
16 3 [5,7,3] 2 50 EXCEPTION
16 3 [5,7,3] 3 25 0.7897499799728394
16 3 [5,7,3] 3 50 0.8040000200271606
24 3 [5,7,3] 1 10 0.7785000205039978
24 3 [5,7,3] 1 25 0.828000009059906
24 3 [5,7,3] 1 50 0.8232499957084656
24 3 [5,7,3] 2 10 0.7555000185966492
24 3 [5,7,3] 2 25 0.8134999871253967
24 3 [5,7,3] 2 50 0.8125
24 3 [5,7,3] 3 10 0.7332500219345093
24 3 [5,7,3] 3 25 0.8289999961853027
24 3 [5,7,3] 3 50 0.815750002861023
32 3 [5,7,3] 1 10 0.8100000023841858
32 3 [5,7,3] 1 25 0.8335000276565552
32 3 [5,7,3] 1 50 0.8182500004768372
32 3 [5,7,3] 2 10 0.7680000066757202
32 3 [5,7,3] 2 25 0.8295000195503235
32 3 [5,7,3] 2 50 0.8462499976158142
32 3 [5,7,3] 3 10 0.7752500176429749
32 3 [5,7,3] 3 25 0.812749981880188
32 3 [5,7,3] 3 50 0.8270000219345093
16 1 [7,3,5] 1 10 0.7122499942779541
16 1 [7,3,5] 1 25 0.7680000066757202
16 1 [7,3,5] 1 50 0.7664999961853027
16 1 [7,3,5] 2 10 0.7207499742507935
16 1 [7,3,5] 2 25 0.25
16 1 [7,3,5] 2 50 0.7730000019073486
16 1 [7,3,5] 3 10 0.7245000004768372
16 1 [7,3,5] 3 25 0.7487499713897705
16 1 [7,3,5] 3 50 0.7695000171661377
24 1 [7,3,5] 1 10 0.6467499732971191
24 1 [7,3,5] 1 25 0.7789999842643738
24 1 [7,3,5] 1 50 0.7772499918937683
24 1 [7,3,5] 2 10 0.7494999766349792
24 1 [7,3,5] 2 25 0.7622500061988831
24 1 [7,3,5] 2 50 0.7760000228881836
24 1 [7,3,5] 3 10 0.7082499861717224
24 1 [7,3,5] 3 25 0.7762500047683716
24 1 [7,3,5] 3 50 0.7225000262260437
32 1 [7,3,5] 1 10 0.7407500147819519
32 1 [7,3,5] 1 25 0.7727500200271606
32 1 [7,3,5] 1 50 0.7772499918937683
32 1 [7,3,5] 2 10 0.7335000038146973
32 1 [7,3,5] 2 25 0.778249979019165
32 1 [7,3,5] 2 50 0.7820000052452087
16 1 [3,5,7] 1 10 0.7042499780654907
16 3 [5,7,3] 3 10 0.7097499966621399
32 1 [7,3,5] 3 10 0.7555000185966492
32 1 [7,3,5] 3 25 0.7749999761581421
32 1 [7,3,5] 3 50 0.7747499942779541
16 2 [7,3,5] 1 10 0.7049999833106995
16 2 [7,3,5] 1 25 0.7727500200271606
16 2 [7,3,5] 1 50 0.7484999895095825
16 2 [7,3,5] 2 10 0.6557499766349792
16 2 [7,3,5] 2 25 0.7822499871253967
16 2 [7,3,5] 2 50 0.7990000247955322
16 2 [7,3,5] 3 10 0.6744999885559082
16 2 [7,3,5] 3 25 0.753000020980835
16 2 [7,3,5] 3 50 0.7857499718666077
24 2 [7,3,5] 1 10 0.7462499737739563
24 2 [7,3,5] 1 25 0.7992500066757202
24 2 [7,3,5] 1 50 0.8009999990463257
24 2 [7,3,5] 2 10 0.7135000228881836
24 2 [7,3,5] 2 25 0.7877500057220459
24 2 [7,3,5] 2 50 0.8040000200271606
24 2 [7,3,5] 3 10 0.7105000019073486
24 2 [7,3,5] 3 25 0.7922499775886536
24 2 [7,3,5] 3 50 0.7925000190734863
32 2 [7,3,5] 1 10 0.6652500033378601
32 2 [7,3,5] 1 25 0.8102499842643738
32 2 [7,3,5] 1 50 0.8197500109672546
32 2 [7,3,5] 2 10 0.6782500147819519
32 2 [7,3,5] 2 25 0.8027499914169312
32 2 [7,3,5] 2 50 0.8044999837875366
32 2 [7,3,5] 3 10 0.7602499723434448
32 2 [7,3,5] 3 25 0.8052499890327454
32 2 [7,3,5] 3 50 0.8050000071525574
16 3 [7,3,5] 1 10 EXCEPTION
16 3 [7,3,5] 1 25 EXCEPTION
16 3 [7,3,5] 1 50 EXCEPTION
16 3 [7,3,5] 2 10 EXCEPTION
16 3 [7,3,5] 2 25 EXCEPTION
16 3 [7,3,5] 2 50 EXCEPTION
16 3 [7,3,5] 3 10 EXCEPTION
16 3 [7,3,5] 3 25 EXCEPTION
16 3 [7,3,5] 3 50 EXCEPTION
24 3 [7,3,5] 1 10 EXCEPTION
24 3 [7,3,5] 1 25 EXCEPTION
24 3 [7,3,5] 1 50 EXCEPTION
24 3 [7,3,5] 2 10 EXCEPTION
24 3 [7,3,5] 2 25 EXCEPTION
24 3 [7,3,5] 2 50 EXCEPTION
24 3 [7,3,5] 3 10 EXCEPTION
24 3 [7,3,5] 3 25 EXCEPTION
24 3 [7,3,5] 3 50 EXCEPTION
32 3 [7,3,5] 1 10 EXCEPTION
32 3 [7,3,5] 1 25 EXCEPTION
32 3 [7,3,5] 1 50 EXCEPTION
32 3 [7,3,5] 2 10 EXCEPTION
32 3 [7,3,5] 2 25 EXCEPTION
32 3 [7,3,5] 2 50 EXCEPTION
32 3 [7,3,5] 3 10 EXCEPTION
32 3 [7,3,5] 3 25 EXCEPTION
32 3 [7,3,5] 3 50 EXCEPTION
16 1 [7,5,3] 1 10 0.7095000147819519
16 1 [7,5,3] 1 25 0.7689999938011169
16 1 [7,5,3] 1 50 0.7680000066757202
16 1 [7,5,3] 2 10 0.6227499842643738
16 1 [7,5,3] 2 25 0.7509999871253967
16 1 [7,5,3] 2 50 0.7680000066757202
16 1 [7,5,3] 3 10 0.6909999847412109
16 1 [7,5,3] 3 25 0.7297499775886536
16 1 [7,5,3] 3 50 0.7632499933242798
24 1 [7,5,3] 1 10 0.75
24 1 [7,5,3] 1 25 0.7692499756813049
24 1 [7,5,3] 1 50 0.7795000076293945
24 1 [7,5,3] 2 10 0.7519999742507935
24 1 [7,5,3] 2 25 0.7672500014305115
24 1 [7,5,3] 2 50 0.765500009059906
24 1 [7,5,3] 3 10 0.6399999856948853
24 1 [7,5,3] 3 25 0.7527499794960022
24 1 [7,5,3] 3 50 0.7637500166893005
32 1 [7,5,3] 1 10 0.7177500128746033
32 1 [7,5,3] 1 25 0.7689999938011169
32 1 [7,5,3] 1 50 0.7799999713897705
32 1 [7,5,3] 2 10 0.6527500152587891
32 1 [7,5,3] 2 25 0.7860000133514404
32 1 [7,5,3] 2 50 0.7745000123977661
32 1 [7,5,3] 3 10 0.7422500252723694
32 1 [7,5,3] 3 25 0.7785000205039978
32 1 [7,5,3] 3 50 0.7632499933242798
16 2 [7,5,3] 1 10 0.6957499980926514
16 2 [7,5,3] 1 25 0.7870000004768372
16 2 [7,5,3] 1 50 0.8149999976158142
16 2 [7,5,3] 2 10 0.6884999871253967
16 2 [7,5,3] 2 25 0.7867500185966492
16 2 [7,5,3] 2 50 0.8029999732971191
16 2 [7,5,3] 3 10 0.7257500290870667
16 2 [7,5,3] 3 25 0.7747499942779541
16 2 [7,5,3] 3 50 0.7745000123977661
24 2 [7,5,3] 1 10 0.7172499895095825
24 2 [7,5,3] 1 25 0.8007500171661377
24 2 [7,5,3] 1 50 0.7979999780654907
24 2 [7,5,3] 2 10 0.7557500004768372
24 2 [7,5,3] 2 25 0.6962500214576721
24 2 [7,5,3] 2 50 0.7932500243186951
24 2 [7,5,3] 3 10 0.7599999904632568
24 2 [7,5,3] 3 25 0.7892500162124634
24 2 [7,5,3] 3 50 0.7992500066757202
32 2 [7,5,3] 1 10 0.7597500085830688
32 2 [7,5,3] 1 25 0.7712500095367432
32 2 [7,5,3] 1 50 0.8069999814033508
32 2 [7,5,3] 2 10 0.7300000190734863
32 2 [7,5,3] 2 25 0.8059999942779541
32 2 [7,5,3] 2 50 0.7960000038146973
32 2 [7,5,3] 3 10 0.71875
32 2 [7,5,3] 3 25 0.8067499995231628
32 2 [7,5,3] 3 50 0.8054999709129333
16 3 [7,5,3] 1 10 0.7129999995231628
16 3 [7,5,3] 1 25 0.7802500128746033
16 3 [7,5,3] 1 50 0.7832499742507935
16 3 [7,5,3] 2 10 0.6604999899864197
16 3 [7,5,3] 2 25 0.7714999914169312
16 3 [7,5,3] 2 50 0.7804999947547913
16 3 [7,5,3] 3 10 0.6875
16 3 [7,5,3] 3 25 0.7472500205039978
16 3 [7,5,3] 3 50 0.7745000123977661
24 3 [7,5,3] 1 10 0.7422500252723694
24 3 [7,5,3] 1 25 0.7979999780654907
24 3 [7,5,3] 1 50 0.7975000143051147
24 3 [7,5,3] 2 10 0.7177500128746033
24 3 [7,5,3] 2 25 0.7902500033378601
24 3 [7,5,3] 2 50 0.7867500185966492
24 3 [7,5,3] 3 10 0.6869999766349792
24 3 [7,5,3] 3 25 0.7900000214576721
24 3 [7,5,3] 3 50 0.7925000190734863
32 3 [7,5,3] 1 10 0.750249981880188
32 3 [7,5,3] 1 25 0.8072500228881836
32 3 [7,5,3] 1 50 0.809249997138977
32 3 [7,5,3] 2 10 0.7329999804496765
32 3 [7,5,3] 2 25 0.8017500042915344
32 3 [7,5,3] 2 50 0.8069999814033508
32 3 [7,5,3] 3 10 0.7785000205039978
32 3 [7,5,3] 3 25 0.765250027179718
32 3 [7,5,3] 3 50 0.7777500152587891
