32 2 [3,3,5] 2 10 0.7892500162124634
32 2 [3,3,5] 2 25 0.8262500166893005
32 2 [3,3,5] 2 50 0.78125
32 2 [3,3,5] 3 10 0.6897500157356262
32 2 [3,3,5] 3 25 0.8222500085830688
32 2 [3,3,5] 3 50 0.8259999752044678
16 3 [3,3,5] 1 10 0.7415000200271606
16 3 [3,3,5] 1 25 0.812749981880188
16 3 [3,3,5] 1 50 0.8190000057220459
16 3 [3,3,5] 2 10 0.7392500042915344
16 3 [3,3,5] 2 25 0.8119999766349792
16 3 [3,3,5] 2 50 0.8080000281333923
16 3 [3,3,5] 3 10 0.781499981880188
16 3 [3,3,5] 3 25 0.7792500257492065
16 3 [3,3,5] 3 50 0.8182500004768372
24 3 [3,3,5] 1 10 0.7639999985694885
24 3 [3,3,5] 1 25 0.8357499837875366
24 3 [3,3,5] 1 50 0.8202499747276306
24 3 [3,3,5] 2 10 0.7739999890327454
24 3 [3,3,5] 2 25 0.8352500200271606
24 3 [3,3,5] 2 50 0.8272500038146973
24 3 [3,3,5] 3 10 0.7760000228881836
24 3 [3,3,5] 3 25 0.827750027179718
24 3 [3,3,5] 3 50 0.8169999718666077
32 3 [3,3,5] 1 10 0.7962499856948853
32 3 [3,3,5] 1 25 0.8330000042915344
32 3 [3,3,5] 1 50 0.8379999995231628
32 3 [3,3,5] 2 10 0.8137500286102295
32 3 [3,3,5] 2 25 0.8347499966621399
32 3 [3,3,5] 2 50 0.8500000238418579
32 3 [3,3,5] 3 10 0.8152499794960022
32 3 [3,3,5] 3 25 0.8399999737739563
32 3 [3,3,5] 3 50 0.8262500166893005
16 1 [3,3,7] 1 10 0.7322499752044678
16 1 [3,3,7] 1 25 0.7634999752044678
16 1 [3,3,7] 1 50 0.7637500166893005
16 1 [3,3,7] 2 10 0.7379999756813049
16 1 [3,3,7] 2 25 0.7429999709129333
16 1 [3,3,7] 2 50 0.7672500014305115
16 1 [3,3,7] 3 10 0.731249988079071
16 1 [3,3,7] 3 25 0.7634999752044678
16 1 [3,3,7] 3 50 0.765500009059906
24 1 [3,3,7] 1 10 0.7317500114440918
24 1 [3,3,7] 1 25 0.7307500243186951
24 1 [3,3,7] 1 50 0.781000018119812
24 1 [3,3,7] 2 10 0.7304999828338623
24 1 [3,3,7] 2 25 0.7699999809265137
24 1 [3,3,7] 2 50 0.7135000228881836
24 1 [3,3,7] 3 10 0.7315000295639038
24 1 [3,3,7] 3 25 0.7559999823570251
24 1 [3,3,7] 3 50 0.7789999842643738
32 1 [3,3,7] 1 10 0.7609999775886536
32 1 [3,3,7] 1 25 0.7774999737739563
32 1 [3,3,7] 1 50 0.7879999876022339
32 1 [3,3,7] 2 10 0.7419999837875366
32 1 [3,3,7] 2 25 0.7672500014305115
32 1 [3,3,7] 2 50 0.7772499918937683
32 1 [3,3,7] 3 10 0.7177500128746033
32 1 [3,3,7] 3 25 0.7822499871253967
32 1 [3,3,7] 3 50 0.7702500224113464
16 2 [3,3,7] 1 10 0.7667499780654907
16 2 [3,3,7] 1 25 0.7804999947547913
16 2 [3,3,7] 1 50 0.8134999871253967
16 2 [3,3,7] 2 10 0.7674999833106995
16 2 [3,3,7] 2 25 0.8022500276565552
16 2 [3,3,7] 2 50 0.809499979019165
16 2 [3,3,7] 3 10 0.6915000081062317
16 2 [3,3,7] 3 25 0.796999990940094
16 2 [3,3,7] 3 50 0.8205000162124634
24 2 [3,3,7] 1 10 0.7577499747276306
24 2 [3,3,7] 1 25 0.8377500176429749
24 2 [3,3,7] 1 50 0.8342499732971191
24 2 [3,3,7] 2 10 0.6480000019073486
24 2 [3,3,7] 2 25 0.7565000057220459
24 2 [3,3,7] 2 50 0.8234999775886536
24 2 [3,3,7] 3 10 0.7567499876022339
24 2 [3,3,7] 3 25 0.8059999942779541
24 2 [3,3,7] 3 50 0.8034999966621399
32 2 [3,3,7] 1 10 0.7922499775886536
32 2 [3,3,7] 1 25 0.8287500143051147
32 2 [3,3,7] 1 50 0.8295000195503235
32 2 [3,3,7] 2 10 0.7889999747276306
32 2 [3,3,7] 2 25 0.7785000205039978
32 2 [3,3,7] 2 50 0.8142499923706055
32 2 [3,3,7] 3 10 0.7785000205039978
32 2 [3,3,7] 3 25 0.8052499890327454
32 2 [3,3,7] 3 50 0.8337500095367432
16 3 [3,3,7] 1 10 EXCEPTION
16 3 [3,3,7] 1 25 EXCEPTION
16 3 [3,3,7] 1 50 EXCEPTION
16 3 [3,3,7] 2 10 EXCEPTION
16 3 [3,3,7] 2 25 EXCEPTION
16 3 [3,3,7] 2 50 EXCEPTION
16 3 [3,3,7] 3 10 EXCEPTION
16 3 [3,3,7] 3 25 EXCEPTION
16 3 [3,3,7] 3 50 EXCEPTION
24 3 [3,3,7] 1 10 EXCEPTION
24 3 [3,3,7] 1 25 EXCEPTION
24 3 [3,3,7] 1 50 EXCEPTION
24 3 [3,3,7] 2 10 EXCEPTION
24 3 [3,3,7] 2 25 EXCEPTION
24 3 [3,3,7] 2 50 EXCEPTION
24 3 [3,3,7] 3 10 EXCEPTION
24 3 [3,3,7] 3 25 EXCEPTION
24 3 [3,3,7] 3 50 EXCEPTION
32 3 [3,3,7] 1 10 EXCEPTION
32 3 [3,3,7] 1 25 EXCEPTION
32 3 [3,3,7] 1 50 EXCEPTION
32 3 [3,3,7] 2 10 EXCEPTION
32 3 [3,3,7] 2 25 EXCEPTION
32 3 [3,3,7] 2 50 EXCEPTION
32 3 [3,3,7] 3 10 EXCEPTION
32 3 [3,3,7] 3 25 EXCEPTION
32 3 [3,3,7] 3 50 EXCEPTION
16 1 [3,5,5] 1 10 0.7222499847412109
16 1 [3,5,5] 1 25 0.7512500286102295
16 1 [3,5,5] 1 50 0.7735000252723694
16 1 [3,5,5] 2 10 0.7300000190734863
16 1 [3,5,5] 2 25 0.7639999985694885
16 1 [3,5,5] 2 50 0.7682499885559082
16 1 [3,5,5] 3 10 0.7145000100135803
16 1 [3,5,5] 3 25 0.6582499742507935
16 1 [3,5,5] 3 50 0.762499988079071
24 1 [3,5,5] 1 10 0.7292500138282776
24 1 [3,5,5] 1 25 0.7730000019073486
24 1 [3,5,5] 1 50 0.7739999890327454
24 1 [3,5,5] 2 10 0.7392500042915344
24 1 [3,5,5] 2 25 0.7717499732971191
24 1 [3,5,5] 2 50 0.7689999938011169
24 1 [3,5,5] 3 10 0.7055000066757202
24 1 [3,5,5] 3 25 0.722000002861023
24 1 [3,5,5] 3 50 0.7789999842643738
32 1 [3,5,5] 1 10 0.6922500133514404
32 1 [3,5,5] 1 25 0.7620000243186951
32 1 [3,5,5] 1 50 0.7667499780654907
32 1 [3,5,5] 2 10 0.734749972820282
32 1 [3,5,5] 2 25 0.6159999966621399
32 1 [3,5,5] 2 50 0.765250027179718
32 1 [3,5,5] 3 10 0.7475000023841858
32 1 [3,5,5] 3 25 0.7707499861717224
32 1 [3,5,5] 3 50 0.7717499732971191
16 2 [3,5,5] 1 10 0.746999979019165
16 2 [3,5,5] 1 25 0.7904999852180481
16 2 [3,5,5] 1 50 0.8197500109672546
16 2 [3,5,5] 2 10 0.702750027179718
16 2 [3,5,5] 2 25 0.8162500262260437
16 2 [3,5,5] 2 50 0.8199999928474426
16 2 [3,5,5] 3 10 0.7300000190734863
16 2 [3,5,5] 3 25 0.7950000166893005
16 2 [3,5,5] 3 50 0.8187500238418579
24 2 [3,5,5] 1 10 0.7712500095367432
24 2 [3,5,5] 1 25 0.824999988079071
24 2 [3,5,5] 1 50 0.8247500061988831
24 2 [3,5,5] 2 10 0.7829999923706055
24 2 [3,5,5] 2 25 0.8044999837875366
24 2 [3,5,5] 2 50 0.8162500262260437
24 2 [3,5,5] 3 10 0.7754999995231628
24 2 [3,5,5] 3 25 0.8299999833106995
24 2 [3,5,5] 3 50 0.8077499866485596
32 2 [3,5,5] 1 10 0.7645000219345093
32 2 [3,5,5] 1 25 0.8090000152587891
32 2 [3,5,5] 1 50 0.8345000147819519
32 2 [3,5,5] 2 10 0.737500011920929
32 2 [3,5,5] 2 25 0.8414999842643738
32 2 [3,5,5] 2 50 0.8237500190734863
32 2 [3,5,5] 3 10 0.7977499961853027
32 2 [3,5,5] 3 25 0.8339999914169312
32 2 [3,5,5] 3 50 0.8247500061988831
16 3 [3,5,5] 1 10 EXCEPTION
16 3 [3,5,5] 1 25 EXCEPTION
16 3 [3,5,5] 1 50 EXCEPTION
16 3 [3,5,5] 2 10 EXCEPTION
16 3 [3,5,5] 2 25 EXCEPTION
16 3 [3,5,5] 2 50 EXCEPTION
16 3 [3,5,5] 3 10 EXCEPTION
16 3 [3,5,5] 3 25 EXCEPTION
16 3 [3,5,5] 3 50 EXCEPTION
24 3 [3,5,5] 1 10 EXCEPTION
24 3 [3,5,5] 1 25 EXCEPTION
24 3 [3,5,5] 1 50 EXCEPTION
24 3 [3,5,5] 2 10 EXCEPTION
24 3 [3,5,5] 2 25 EXCEPTION
24 3 [3,5,5] 2 50 EXCEPTION
24 3 [3,5,5] 3 10 EXCEPTION
24 3 [3,5,5] 3 25 EXCEPTION
24 3 [3,5,5] 3 50 EXCEPTION
32 3 [3,5,5] 1 10 EXCEPTION
32 3 [3,5,5] 1 25 EXCEPTION
32 3 [3,5,5] 1 50 EXCEPTION
32 3 [3,5,5] 2 10 EXCEPTION
32 3 [3,5,5] 2 25 EXCEPTION
32 3 [3,5,5] 2 50 EXCEPTION
32 3 [3,5,5] 3 10 EXCEPTION
32 3 [3,5,5] 3 25 EXCEPTION
32 3 [3,5,5] 3 50 EXCEPTION
16 1 [3,5,7] 1 10 0.7179999947547913
16 1 [3,5,7] 1 25 0.765500009059906
16 1 [3,5,7] 1 50 0.7737500071525574
16 1 [3,5,7] 2 10 0.47450000047683716
16 1 [3,5,7] 2 25 0.749750018119812
16 1 [3,5,7] 2 50 0.734000027179718
16 1 [3,5,7] 3 10 0.7049999833106995
16 1 [3,5,7] 3 25 0.7607499957084656
16 1 [3,5,7] 3 50 0.7622500061988831
24 1 [3,5,7] 1 10 0.7337499856948853
24 1 [3,5,7] 1 25 0.7695000171661377
24 1 [3,5,7] 1 50 0.765500009059906
24 1 [3,5,7] 2 10 0.7444999814033508
24 1 [3,5,7] 2 25 0.7427499890327454
24 1 [3,5,7] 2 50 0.7622500061988831
24 1 [3,5,7] 3 10 0.7432500123977661
24 1 [3,5,7] 3 25 0.7677500247955322
24 1 [3,5,7] 3 50 0.7577499747276306
32 1 [3,5,7] 1 10 0.7562500238418579
32 1 [3,5,7] 1 25 0.7390000224113464
32 1 [3,5,7] 1 50 0.7802500128746033
32 1 [3,5,7] 2 10 0.7397500276565552
32 1 [3,5,7] 2 25 0.7642499804496765
32 1 [3,5,7] 2 50 0.7684999704360962
32 1 [3,5,7] 3 10 0.7212499976158142
32 1 [3,5,7] 3 25 0.7777500152587891
32 1 [3,5,7] 3 50 0.7717499732971191
16 2 [3,5,7] 1 10 0.7415000200271606
16 2 [3,5,7] 1 25 0.8262500166893005
16 2 [3,5,7] 1 50 0.8257499933242798
16 2 [3,5,7] 2 10 0.7082499861717224
16 2 [3,5,7] 2 25 0.7400000095367432
16 2 [3,5,7] 2 50 0.8257499933242798
16 2 [3,5,7] 3 10 0.7042499780654907
16 2 [3,5,7] 3 25 0.8082500100135803
16 2 [3,5,7] 3 50 0.7994999885559082
24 2 [3,5,7] 1 10 0.7795000076293945
24 2 [3,5,7] 1 25 0.8117499947547913
24 2 [3,5,7] 1 50 0.8322499990463257
24 2 [3,5,7] 2 10 0.7204999923706055
24 2 [3,5,7] 2 25 0.8220000267028809
24 2 [3,5,7] 2 50 0.8270000219345093
24 2 [3,5,7] 3 10 0.7637500166893005
24 2 [3,5,7] 3 25 0.8190000057220459
24 2 [3,5,7] 3 50 0.8180000185966492
32 2 [3,5,7] 1 10 0.7929999828338623
32 2 [3,5,7] 1 25 0.8182500004768372
32 2 [3,5,7] 1 50 0.8330000042915344
32 2 [3,5,7] 2 10 0.793749988079071
32 2 [3,5,7] 2 25 0.7979999780654907
32 2 [3,5,7] 2 50 0.8140000104904175
32 2 [3,5,7] 3 10 0.7760000228881836
32 2 [3,5,7] 3 25 0.8252500295639038
32 2 [3,5,7] 3 50 0.8220000267028809
16 3 [3,5,7] 1 10 EXCEPTION
16 3 [3,5,7] 1 25 EXCEPTION
16 3 [3,5,7] 1 50 EXCEPTION
16 3 [3,5,7] 2 10 EXCEPTION
16 3 [3,5,7] 2 25 EXCEPTION
16 3 [3,5,7] 2 50 EXCEPTION
16 3 [3,5,7] 3 10 EXCEPTION
16 3 [3,5,7] 3 25 EXCEPTION
16 3 [3,5,7] 3 50 EXCEPTION
24 3 [3,5,7] 1 10 EXCEPTION
24 3 [3,5,7] 1 25 EXCEPTION
24 3 [3,5,7] 1 50 EXCEPTION
24 3 [3,5,7] 2 10 EXCEPTION
24 3 [3,5,7] 2 25 EXCEPTION
24 3 [3,5,7] 2 50 EXCEPTION
24 3 [3,5,7] 3 10 EXCEPTION
24 3 [3,5,7] 3 25 EXCEPTION
24 3 [3,5,7] 3 50 EXCEPTION
32 3 [3,5,7] 1 10 EXCEPTION
32 3 [3,5,7] 1 25 EXCEPTION
32 3 [3,5,7] 1 50 EXCEPTION
32 3 [3,5,7] 2 10 EXCEPTION
32 3 [3,5,7] 2 25 EXCEPTION
32 3 [3,5,7] 2 50 EXCEPTION
32 3 [3,5,7] 3 10 EXCEPTION
32 3 [3,5,7] 3 25 EXCEPTION
32 3 [3,5,7] 3 50 EXCEPTION
16 1 [3,7,7] 1 10 0.7162500023841858
16 1 [3,7,7] 1 25 0.7557500004768372
16 1 [3,7,7] 1 50 0.7642499804496765
16 1 [3,7,7] 2 10 0.7275000214576721
16 1 [3,7,7] 2 25 0.715749979019165
16 1 [3,7,7] 2 50 0.7605000138282776
16 1 [3,7,7] 3 10 0.7289999723434448
16 1 [3,7,7] 3 25 0.6930000185966492
16 1 [3,7,7] 3 50 0.753000020980835
24 1 [3,7,7] 1 10 0.7277500033378601
24 1 [3,7,7] 1 25 0.7689999938011169
24 1 [3,7,7] 1 50 0.48625001311302185
24 1 [3,7,7] 2 10 0.7475000023841858
24 1 [3,7,7] 2 25 0.7544999718666077
24 1 [3,7,7] 2 50 0.7702500224113464
24 1 [3,7,7] 3 10 0.6675000190734863
24 1 [3,7,7] 3 25 0.6945000290870667
24 1 [3,7,7] 3 50 0.778249979019165
32 1 [3,7,7] 1 10 0.7482500076293945
32 1 [3,7,7] 1 25 0.7699999809265137
32 1 [3,7,7] 1 50 0.7785000205039978
32 1 [3,7,7] 2 10 0.7172499895095825
32 1 [3,7,7] 2 25 0.7049999833106995
32 1 [3,7,7] 2 50 0.7587500214576721
32 1 [3,7,7] 3 10 0.7024999856948853
32 1 [3,7,7] 3 25 0.7727500200271606
32 1 [3,7,7] 3 50 0.7789999842643738
16 2 [3,7,7] 1 10 0.7017499804496765
16 2 [3,7,7] 1 25 0.8065000176429749
16 2 [3,7,7] 1 50 0.8115000128746033
16 2 [3,7,7] 2 10 0.7132499814033508
16 2 [3,7,7] 2 25 0.78125
16 2 [3,7,7] 2 50 0.8097500205039978
16 2 [3,7,7] 3 10 0.7472500205039978
16 2 [3,7,7] 3 25 0.7897499799728394
16 2 [3,7,7] 3 50 0.8109999895095825
24 2 [3,7,7] 1 10 0.7852500081062317
24 2 [3,7,7] 1 25 0.8190000057220459
24 2 [3,7,7] 1 50 0.8224999904632568
24 2 [3,7,7] 2 10 0.7717499732971191
24 2 [3,7,7] 2 25 0.8040000200271606
24 2 [3,7,7] 2 50 0.8267499804496765
24 2 [3,7,7] 3 10 0.6637499928474426
24 2 [3,7,7] 3 25 0.796500027179718
24 2 [3,7,7] 3 50 0.8115000128746033
32 2 [3,7,7] 1 10 0.7904999852180481
32 2 [3,7,7] 1 25 0.8172500133514404
32 2 [3,7,7] 1 50 0.8224999904632568
32 2 [3,7,7] 2 10 0.7307500243186951
32 2 [3,7,7] 2 25 0.815750002861023
32 2 [3,7,7] 2 50 0.8067499995231628
32 2 [3,7,7] 3 10 0.7702500224113464
32 2 [3,7,7] 3 25 0.8184999823570251
32 2 [3,7,7] 3 50 0.8230000138282776
16 3 [3,7,7] 1 10 EXCEPTION
16 3 [3,7,7] 1 25 EXCEPTION
16 3 [3,7,7] 1 50 EXCEPTION
16 3 [3,7,7] 2 10 EXCEPTION
16 3 [3,7,7] 2 25 EXCEPTION
16 3 [3,7,7] 2 50 EXCEPTION
16 3 [3,7,7] 3 10 EXCEPTION
16 3 [3,7,7] 3 25 EXCEPTION
16 3 [3,7,7] 3 50 EXCEPTION
24 3 [3,7,7] 1 10 EXCEPTION
24 3 [3,7,7] 1 25 EXCEPTION
24 3 [3,7,7] 1 50 EXCEPTION
24 3 [3,7,7] 2 10 EXCEPTION
24 3 [3,7,7] 2 25 EXCEPTION
24 3 [3,7,7] 2 50 EXCEPTION
24 3 [3,7,7] 3 10 EXCEPTION
24 3 [3,7,7] 3 25 EXCEPTION
24 3 [3,7,7] 3 50 EXCEPTION
32 3 [3,7,7] 1 10 EXCEPTION
32 3 [3,7,7] 1 25 EXCEPTION
32 3 [3,7,7] 1 50 EXCEPTION
32 3 [3,7,7] 2 10 EXCEPTION
32 3 [3,7,7] 2 25 EXCEPTION
32 3 [3,7,7] 2 50 EXCEPTION
32 3 [3,7,7] 3 10 EXCEPTION
32 3 [3,7,7] 3 25 EXCEPTION
32 3 [3,7,7] 3 50 EXCEPTION
16 1 [5,5,5] 1 10 0.7415000200271606
16 1 [5,5,5] 1 25 0.7674999833106995
16 1 [5,5,5] 1 50 0.7785000205039978
16 1 [5,5,5] 2 10 0.7174999713897705
16 1 [5,5,5] 2 25 0.7615000009536743
16 1 [5,5,5] 2 50 0.7802500128746033
16 1 [5,5,5] 3 10 0.668749988079071
16 1 [5,5,5] 3 25 0.7630000114440918
16 1 [5,5,5] 3 50 0.7670000195503235
24 1 [5,5,5] 1 10 0.7494999766349792
24 1 [5,5,5] 1 25 0.7792500257492065
24 1 [5,5,5] 1 50 0.78125
24 1 [5,5,5] 2 10 0.7247499823570251
24 1 [5,5,5] 2 25 0.781499981880188
24 1 [5,5,5] 2 50 0.7484999895095825
24 1 [5,5,5] 3 10 0.7279999852180481
24 1 [5,5,5] 3 25 0.7882500290870667
24 1 [5,5,5] 3 50 0.7605000138282776
32 1 [5,5,5] 1 10 0.7517499923706055
32 1 [5,5,5] 1 25 0.7854999899864197
32 1 [5,5,5] 1 50 0.78125
32 1 [5,5,5] 2 10 0.7559999823570251
32 1 [5,5,5] 2 25 0.7887499928474426
32 1 [5,5,5] 2 50 0.7674999833106995
32 1 [5,5,5] 3 10 0.7327499985694885
32 1 [5,5,5] 3 25 0.7914999723434448
32 1 [5,5,5] 3 50 0.7825000286102295
16 2 [5,5,5] 1 10 0.7705000042915344
16 2 [5,5,5] 1 25 0.8059999942779541
16 2 [5,5,5] 1 50 0.8192499876022339
16 2 [5,5,5] 2 10 0.7390000224113464
16 2 [5,5,5] 2 25 0.8142499923706055
16 2 [5,5,5] 2 50 0.8152499794960022
16 2 [5,5,5] 3 10 0.652999997138977
16 2 [5,5,5] 3 25 0.8140000104904175
16 2 [5,5,5] 3 50 0.8152499794960022
24 2 [5,5,5] 1 10 0.7752500176429749
24 2 [5,5,5] 1 25 0.8374999761581421
24 2 [5,5,5] 1 50 0.8379999995231628
24 2 [5,5,5] 2 10 0.7957500219345093
24 2 [5,5,5] 2 25 0.8364999890327454
24 2 [5,5,5] 2 50 0.8234999775886536
24 2 [5,5,5] 3 10 0.7710000276565552
24 2 [5,5,5] 3 25 0.559499979019165
24 2 [5,5,5] 3 50 0.8119999766349792
32 2 [5,5,5] 1 10 0.800000011920929
32 2 [5,5,5] 1 25 0.8247500061988831
32 2 [5,5,5] 1 50 0.8395000100135803
32 2 [5,5,5] 2 10 0.8047500252723694
32 2 [5,5,5] 2 25 0.8355000019073486
32 2 [5,5,5] 2 50 0.8357499837875366
32 2 [5,5,5] 3 10 0.7917500138282776
32 2 [5,5,5] 3 25 0.8259999752044678
32 2 [5,5,5] 3 50 0.8080000281333923
16 3 [5,5,5] 1 10 EXCEPTION
16 3 [5,5,5] 1 25 EXCEPTION
16 3 [5,5,5] 1 50 EXCEPTION
16 3 [5,5,5] 2 10 EXCEPTION
16 3 [5,5,5] 2 25 EXCEPTION
16 3 [5,5,5] 2 50 EXCEPTION
16 3 [5,5,5] 3 10 EXCEPTION
16 3 [5,5,5] 3 25 EXCEPTION
16 3 [5,5,5] 3 50 EXCEPTION
24 3 [5,5,5] 1 10 EXCEPTION
24 3 [5,5,5] 1 25 EXCEPTION
24 3 [5,5,5] 1 50 EXCEPTION
24 3 [5,5,5] 2 10 EXCEPTION
24 3 [5,5,5] 2 25 EXCEPTION
24 3 [5,5,5] 2 50 EXCEPTION
24 3 [5,5,5] 3 10 EXCEPTION
24 3 [5,5,5] 3 25 EXCEPTION
24 3 [5,5,5] 3 50 EXCEPTION
32 3 [5,5,5] 1 10 EXCEPTION
32 3 [5,5,5] 1 25 EXCEPTION
32 3 [5,5,5] 1 50 EXCEPTION
32 3 [5,5,5] 2 10 EXCEPTION
32 3 [5,5,5] 2 25 EXCEPTION
32 3 [5,5,5] 2 50 EXCEPTION
32 3 [5,5,5] 3 10 EXCEPTION
32 3 [5,5,5] 3 25 EXCEPTION
32 3 [5,5,5] 3 50 EXCEPTION
